V1,V2,V3,V4,V5,V7,V8,V9,V10,intro1,consent,intro2,salience,multilat1,multilat2,abe,party,interest,screentime1_1,screentime1_2,screentime1_3,screentime1_4,screener_1,screener_2,screener_3,screener_4,screener_5,prompt,txhxs.time_1,txhxs.time_2,txhxs.time_3,txhxs.time_4,txhxs,txfxs.time_1,txfxs.time_2,txfxs.time_3,txfxs.time_4,txfxs,cxhxs.time_1,cxhxs.time_2,cxhxs.time_3,cxhxs.time_4,cxhxs,cxfxs.time_1,cxfxs.time_2,cxfxs.time_3,cxfxs.time_4,cxfxs,txhxe.time_1,txhxe.time_2,txhxe.time_3,txhxe.time_4,txhxe,txfxe.time_1,txfxe.time_2,txfxe.time_3,txfxe.time_4,txfxe,cxhxe.time_1,cxhxe.time_2,cxhxe.time_3,cxhxe.time_4,cxhxe,cxfxe.time_1,cxfxe.time_2,cxfxe.time_3,cxfxe.time_4,cxfxe,countryfav,policyfav,peoplefav,trumpfav,intro3,age,sex,area,education,income,comment
R_2aQArrp2ZKBjoux,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:22:18,2017-04-28 13:29:08,1,1,1,1,5,2,2,2,7,3,29.119,41.282,66.528,7,1,NA,1,NA,NA,1,0,0,25.087,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,1,2,2,5,2,3,
R_3qVSCL82plNH5vM,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:27:18,2017-04-28 13:29:41,1,1,1,1,4,4,2,2,6,5,1.004,7.17,7.853,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,0,17.106,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,1,2,2,3,5,3,
R_1jfUCXv30TYtNF4,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:29:24,2017-04-28 13:35:03,1,1,1,1,1,2,2,3,7,4,17.321,46.113,47.72,6,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.695,0,1,3,4,2,3,1,3,2,3,3,4,
R_3RgtlzUKLoDfmGb,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:32:33,2017-04-28 13:35:23,1,1,1,1,2,2,4,4,7,5,8.094,40.361,40.762,8,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,12.332,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,4,1,1,2,4,2,1,
R_2ZTClGCrAkmSyyS,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:34:27,2017-04-28 13:37:06,1,1,1,1,1,3,2,2,5,2,17.539,18.127,18.967,4,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.748,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,1,1,2,3,5,2,
R_1DYkCDYYFf37KbG,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:39:52,2017-04-28 13:44:27,1,1,1,1,1,1,1,4,7,4,53.706,53.706,55.174,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.381,0,1,NA,NA,NA,NA,NA,3,4,3,3,1,4,2,3,4,4,
R_2uyPvejnJYtS9IY,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:45:36,2017-04-28 13:47:13,1,1,1,1,5,1,1,1,1,5,0.499,20.916,24.076,7,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.001,0,1,1,1,1,1,1,1,1,4,5,5,
R_3hyF894tzM4HxwK,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:43:21,2017-04-28 13:47:57,1,1,1,1,2,2,4,2,1,4,1.406,4.748,5.184,8,NA,NA,1,1,1,1,0,0,192.46,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,5,1,2,2,3,2,2,
R_0ukiu6KOpSHBbl7,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:52:51,2017-04-28 13:57:33,1,1,1,1,1,1,1,5,7,4,29.382,60.553,61.368,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25.334,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,1,4,2,9,2,4,
R_3kq8v7TjL1yLoku,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:51:52,2017-04-28 14:02:12,1,1,1,1,3,4,2,4,1,5,33.481,33.481,70.926,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31.354,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,1,3,2,8,5,2,
R_2TvdQUUT296EQpv,Default Response Set,Anonymous,NA,NA,0,2017-04-28 13:58:18,2017-04-28 14:03:40,1,1,1,1,1,1,2,2,7,4,11.798,25.497,29.327,8,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.772,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,1,1,1,3,5,3,アンケートの作成方法について勉強になりました。
R_2ZC5Nb3V9r95jmh,Default Response Set,Anonymous,NA,NA,0,2017-04-28 14:10:51,2017-04-28 14:13:48,1,1,1,1,2,4,2,1,1,4,8.547,24.742,35.267,6,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.645,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,5,1,1,1,3,5,1,
R_2ZDFGxd9shNiZDi,Default Response Set,Anonymous,NA,NA,0,2017-04-28 14:12:22,2017-04-28 14:16:00,1,1,1,1,1,1,1,1,1,5,57.934,57.934,61.1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.633,0,1,NA,NA,NA,NA,NA,2,1,1,3,1,2,1,3,5,3,
R_Zb2Hx9t6xNXYAs9,Default Response Set,Anonymous,NA,NA,0,2017-04-28 14:24:31,2017-04-28 14:28:37,1,1,1,1,5,1,1,2,7,5,28.031,72.834,77.779,11,1,NA,1,NA,NA,1,0,0,13.219,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,1,1,2,3,5,2,
R_2whOsjUGWRopygC,Default Response Set,Anonymous,NA,NA,0,2017-04-28 14:29:35,2017-04-28 14:36:31,1,1,1,1,5,2,3,2,7,4,20.444,35.796,36.37,10,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.588,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,1,3,1,8,2,2,日中、日韓、日朝の問題よりも日米関係の方が大事だと思う。
R_s50L8hm1tSvswEh,Default Response Set,Anonymous,NA,NA,0,2017-04-28 14:25:39,2017-04-28 14:38:42,1,1,1,1,1,1,4,1,5,5,2.303,9.084,12.066,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.439,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,1,2,2,5,5,7,トランプ大統領に対してはあまり良い印象を持っていませんが、日米関係の惰性を改められるチャンスかもしれないので安倍首相の手腕に期待しています。
R_2zYnoMiUtizGcjp,Default Response Set,Anonymous,NA,NA,0,2017-04-28 14:35:14,2017-04-28 14:39:12,1,1,1,1,1,2,2,3,7,3,23.184,25.707,28.357,3,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,5.958,48.767,50.998,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,1,2,2,8,4,4,
R_D2J3Cc6JPZ7lpPH,Default Response Set,Anonymous,NA,NA,0,2017-04-28 14:37:59,2017-04-28 14:40:53,1,1,1,1,2,2,3,5,7,4,13.568,14.56,26.191,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.653,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,1,3,2,3,3,3,
R_80pMSPHWIEUzZoB,Default Response Set,Anonymous,NA,NA,0,2017-04-28 15:18:13,2017-04-28 15:21:52,1,1,1,1,5,1,1,4,7,4,21.484,48.036,51.379,8,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.361,21.658,22.223,3,1,2,2,1,4,1,2,1,3,5,4,
R_28MvL08DwEAwsie,Default Response Set,Anonymous,NA,NA,0,2017-04-28 15:39:14,2017-04-28 15:42:11,1,1,1,1,1,1,2,5,7,5,20.053,22.805,28.536,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.572,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,2,2,4,5,7,
R_1mhkP4O8glD4B8j,Default Response Set,Anonymous,NA,NA,0,2017-04-28 15:38:13,2017-04-28 15:42:44,1,1,1,1,5,2,2,3,7,5,19.194,22.446,23.173,6,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31.436,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,1,1,2,3,3,7,
R_2OOsBbveUZ38n8L,Default Response Set,Anonymous,NA,NA,0,2017-04-28 15:42:46,2017-04-28 15:45:56,1,1,1,1,5,1,1,4,2,5,10.24,36.974,42.507,7,1,NA,1,NA,NA,1,0,0,21.434,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,1,1,1,6,5,3,
R_tE6SrS0e0XGc4KZ,Default Response Set,Anonymous,NA,NA,0,2017-04-28 16:18:25,2017-04-28 16:20:58,1,1,1,1,5,1,2,2,7,4,25.998,27.494,28.206,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,21.039,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,1,2,2,1,2,4,
R_12bgdBZKazBCRch,Default Response Set,Anonymous,NA,NA,0,2017-04-28 16:21:20,2017-04-28 16:24:14,1,1,1,1,5,1,3,2,7,4,19.997,19.997,21.534,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.192,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,3,1,3,2,7,4,3,
R_1GH7Fry4QETWWsV,Default Response Set,Anonymous,NA,NA,0,2017-04-28 16:46:36,2017-04-28 16:49:58,1,1,1,1,1,1,2,5,7,4,16.537,17.529,34.977,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.272,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,1,2,1,6,5,3,
R_9LglhF5EUJj22s1,Default Response Set,Anonymous,NA,NA,0,2017-04-28 16:45:31,2017-04-28 16:50:40,1,1,1,1,1,1,1,1,7,4,13.023,13.023,18.54,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.329,0,1,NA,NA,NA,NA,NA,2,2,3,3,1,4,1,7,5,3,
R_3iHZuCoSGzYkYav,Default Response Set,Anonymous,NA,NA,0,2017-04-28 16:45:19,2017-04-28 16:51:29,1,1,1,1,2,2,2,2,7,4,37.701,46.584,47.373,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36.837,0,1,2,3,2,4,1,4,2,3,5,5,
R_0j3ls8Jp9cy2bjX,Default Response Set,Anonymous,NA,NA,0,2017-04-28 16:49:54,2017-04-28 16:53:24,1,1,1,1,5,3,3,4,2,3,32.893,35.847,44.289,5,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.019,0,1,NA,NA,NA,NA,NA,3,4,2,3,1,2,2,1,5,3,
R_3iDLEyRA3MFts7E,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:03:40,2017-04-28 17:05:54,1,1,1,1,2,1,1,3,7,4,4.528,15.511,16.75,12,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,2.17,6.325,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,4,1,1,1,5,5,5,
R_3rUGUar9dM08sr7,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:16:13,2017-04-28 17:17:39,1,1,1,1,1,2,3,3,7,3,3.526,3.526,4.165,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,5.671,5.671,7.265,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,1,3,3,2,
R_3NCFwVcWlLhFmBI,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:15:59,2017-04-28 17:18:14,1,1,1,1,5,2,2,3,7,5,7.911,17.203,18.456,6,1,NA,1,NA,NA,1,0,0,10.54,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,1,2,2,3,5,4,
R_3JfKDZ30ueOW8fa,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:18:44,2017-04-28 17:20:32,1,1,1,1,6,3,1,1,1,1,2.006,2.006,2.798,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.388,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,2,2,2,3,
R_tQFY1WJ4O5963Bf,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:23:12,2017-04-28 17:26:40,1,1,1,1,2,1,1,4,3,4,26.484,28.603,32.785,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.339,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,5,1,1,1,4,5,5,
R_1PRUxCctjmwwu4t,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:27:03,2017-04-28 17:30:02,1,1,1,1,5,2,2,2,1,2,18.4,20.587,21.593,3,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.183,5.597,6.877,2,1,4,4,4,5,1,2,2,1,5,3,
R_3oHrxwPRJhWM9Km,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:22:01,2017-04-28 17:30:23,1,1,1,1,5,2,2,2,5,5,23.162,26.426,29.317,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25.198,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,5,1,2,5,2,日本とアメリカが協調していくことが必要。しかし、それぞれの特徴を活かし、どちらかが他方に頼り切ることが無いようにするべき。（夫婦がお互いの立場で支え合い、同等の立場であるように。）
R_eDlmCIVQ9kVV7YB,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:28:16,2017-04-28 17:32:18,1,1,1,1,5,2,2,1,1,4,27.158,27.925,30.98,2,1,NA,1,NA,NA,1,0,0,41.751,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,2,2,5,5,2,
R_yF9FuPjSF0HZUqt,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:31:16,2017-04-28 17:34:27,1,1,1,1,1,1,3,3,7,3,17.234,17.234,18.75,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.75,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,1,3,2,6,5,3,
R_30iWJsqMkNAmH4P,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:32:43,2017-04-28 17:37:42,1,1,1,1,4,2,3,2,1,4,34.786,35.994,49.793,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24.994,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,1,5,1,3,2,7,
R_1JJbTYQxKP169ed,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:37:27,2017-04-28 17:41:36,1,1,1,1,5,2,2,2,7,3,23.847,27.446,29.369,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.228,27.228,29.418,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,1,2,1,5,2,2,
R_1lnr2icSBiHUnMh,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:48:37,2017-04-28 17:51:31,1,1,1,1,5,2,3,3,1,5,11.497,11.514,12.703,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14.777,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,5,1,3,1,8,5,2,
R_bf4qGbeSKItGV7X,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:52:29,2017-04-28 17:58:45,1,1,1,1,5,1,1,1,1,5,24.635,74.291,75.08,13,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.335,5.335,28.753,1,1,NA,NA,NA,NA,NA,4,4,3,4,1,4,1,6,5,4,
R_8wW82lfrOm4tt17,Default Response Set,Anonymous,NA,NA,0,2017-04-28 17:59:56,2017-04-28 18:04:01,1,1,1,1,5,1,2,2,1,4,31.45,34.459,44.179,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,17.635,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,1,1,2,9,2,1,
R_2bPsbFPPn6hmIMx,Default Response Set,Anonymous,NA,NA,0,2017-04-28 18:04:02,2017-04-28 18:18:49,1,1,1,1,2,2,2,4,7,4,107.812,116.543,117.646,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.1,180.171,181.171,3,1,2,4,2,4,1,4,2,3,4,4,トランプ大統領がこの先どのような政策を行っていくのか、不安の方が大きいのが現状です。
R_3r0NcrNih3Sb82u,Default Response Set,Anonymous,NA,NA,0,2017-04-28 18:23:22,2017-04-28 18:26:40,1,1,1,1,5,1,3,4,7,3,13.061,27.671,29.027,7,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.856,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,1,3,2,3,5,3,
R_ac6vrm3jkSUuoYp,Default Response Set,Anonymous,NA,NA,0,2017-04-28 18:25:38,2017-04-28 18:28:01,1,1,1,1,5,1,2,2,7,4,9.145,18.684,24.478,4,1,NA,1,NA,NA,1,0,0,11.933,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,1,3,1,3,5,7,
R_2zGy1STM0xVfbGg,Default Response Set,Anonymous,NA,NA,0,2017-04-28 18:22:01,2017-04-28 18:34:44,1,1,1,1,5,1,2,2,7,4,23.02,25.439,42.771,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,79.573,0,1,NA,NA,NA,NA,NA,2,2,2,4,1,4,1,5,2,1,アメリカやトランプに関して感情を「親しみ」という単語で判断するのに戸惑いました。「好き」「嫌い」や「賛成」「反対」でしたら分かりやすかったですが「嫌い」も「反対」も注目することは「親しみ」に該当する気がしたので分かりにくかったです。
R_XuI3VgdWs2yfHOx,Default Response Set,Anonymous,NA,NA,0,2017-04-28 19:02:02,2017-04-28 19:07:05,1,1,1,1,5,2,2,4,7,3,15.429,45.293,46.903,7,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.908,0,1,1,3,1,4,1,3,2,3,4,4,
R_AsuAb38n33XWlC9,Default Response Set,Anonymous,NA,NA,0,2017-04-28 19:07:37,2017-04-28 19:12:15,1,1,1,1,5,1,2,3,1,4,33.692,33.692,35.532,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.511,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,1,4,1,1,2,1,
R_eDwaQtsy9Bi63zX,Default Response Set,Anonymous,NA,NA,0,2017-04-28 19:17:09,2017-04-28 19:19:27,1,1,1,1,6,3,2,2,7,3,4.14,12.24,13.156,5,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,4.018,5.424,6.553,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,1,2,1,6,2,2,
R_TcN92RTExiEKNDb,Default Response Set,Anonymous,NA,NA,0,2017-04-28 19:19:53,2017-04-28 19:24:22,1,1,1,1,5,1,3,3,7,4,12.104,31.92,32.77,9,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.781,7.068,25.514,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,5,1,4,2,3,3,2,
R_2cuPLwzk5nxR69V,Default Response Set,Anonymous,NA,NA,0,2017-04-28 19:21:10,2017-04-28 19:25:09,1,1,1,1,5,2,2,2,7,4,31.494,36.836,38.318,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.024,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,1,4,1,5,2,4,
R_1LOS6IC9LPXYkSH,Default Response Set,Anonymous,NA,NA,0,2017-04-28 19:21:33,2017-04-28 19:25:16,1,1,1,1,1,2,2,3,5,4,16.108,47.429,48.057,7,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,4.294,5.594,21.891,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,1,2,1,6,3,3,
